YouthEducationStatusID,EnrollmentID,PersonalID,InformationDate,CurrentSchoolAttend,MostRecentEdStatus,CurrentEdStatus,DataCollectionStage,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"710166","474721","144346",2023-07-20,,99,,1,2023-07-24 16:09:08,2023-07-24 16:09:08,"155",,"42412"
"718585","474721","144346",2023-08-18,,99,,3,2023-08-18 15:43:58,2023-08-18 15:43:58,"543",,"42412"
"721021","479355","142263",2023-08-28,,99,,1,2023-08-28 13:46:44,2023-08-28 13:46:44,"391",,"42412"
"739173","479355","142263",2023-10-26,,99,,3,2023-10-26 14:59:58,2023-10-26 14:59:58,"391",,"42412"
"721125","479398","153922",2023-08-28,,1,,1,2023-08-28 15:51:57,2023-08-28 15:51:57,"543",,"42412"
"729583","479398","153922",2023-09-25,,1,,3,2023-09-26 15:50:09,2023-09-26 15:52:13,"543",,"42412"
"728356","482639","156357",2023-09-21,,99,,1,2023-09-21 15:58:01,2023-09-21 15:58:01,"391",,"42412"
"739465","482639","156357",2023-10-25,,99,,3,2023-10-27 11:32:13,2023-10-27 11:32:13,"391",,"42412"
"729549","483097","108121",2023-09-26,,99,,1,2023-09-26 15:13:21,2023-09-26 15:13:21,"543",,"42412"
"745507","483097","108121",2023-11-15,,99,,3,2023-11-16 09:27:18,2023-11-16 09:27:18,"543",,"42412"
"730003","483283","156512",2023-09-27,,99,,1,2023-09-27 15:29:57,2024-03-12 15:09:26,"391",,"42412"
"739576","483283","156512",2023-10-25,,99,,3,2023-10-27 13:11:55,2023-10-27 13:11:55,"391",,"42412"
"733058","484593","157089",2023-10-06,,1,,1,2023-10-06 15:42:21,2024-03-12 14:55:40,"543",,"42412"
"744500","484593","157089",2024-04-15,,1,,3,2023-11-14 12:20:48,2024-04-16 10:34:54,"543",,"42412"
"738828","486926","154725",2023-10-25,,2,,1,2023-10-25 15:58:36,2024-10-21 13:30:25,"391",,"42412"
"739457","486926","154725",2023-10-26,,2,,3,2023-10-27 11:21:37,2023-10-27 11:21:37,"391",,"42412"
"745237","489428","145673",2023-11-15,,2,,1,2023-11-15 15:17:54,2024-03-12 15:04:33,"391",,"42412"
"771670","489428","145673",2024-02-09,,2,,3,2024-02-09 15:40:01,2024-02-09 15:40:01,"391",,"42412"
"749481","491108","85191",2023-11-30,,99,,1,2023-11-30 13:56:25,2023-11-30 13:56:25,"391",,"42412"
"807319","491108","85191",2024-06-10,,99,,3,2024-06-10 14:19:59,2024-06-10 14:19:59,"391",,"42412"
"754236","493005","160136",2023-12-15,,2,,1,2023-12-15 09:17:17,2023-12-15 09:17:17,"862",,"42412"
"778231","493005","160136",2024-03-01,,2,,3,2024-03-05 09:52:22,2024-03-05 09:52:22,"862",,"42412"
"759366","494821","160100",2024-01-04,,2,,1,2024-01-04 15:11:01,2024-01-04 15:11:01,"391",,"42412"
"762971","494821","160100",2024-01-16,,2,,3,2024-01-16 10:25:47,2024-01-16 10:25:47,"391",,"42412"
"765636","497532","161387",2024-01-23,,99,,1,2024-01-23 14:36:38,2024-01-23 14:36:38,"543",,"42412"
"804267","497532","161387",2024-05-29,,99,,3,2024-05-30 14:31:33,2024-05-30 14:31:33,"543",,"42412"
"778464","502770","159762",2024-03-05,,99,,1,2024-03-05 14:13:05,2024-03-05 14:13:05,"391",,"42412"
"783147","502770","159762",2024-03-20,,99,,3,2024-03-20 15:15:13,2024-03-20 15:15:13,"391",,"42412"
"779651","503268","163299",2024-03-08,,99,,1,2024-03-08 15:39:20,2024-09-09 15:19:52,"65",,"42412"
"821942","503268","163299",2024-07-25,,99,,3,2024-07-29 09:44:48,2024-09-06 10:32:51,"65",,"42412"
"785369","505658","164122",2024-03-27,1,,99,1,2024-03-28 08:07:17,2024-09-09 15:20:47,"65",,"42412"
"793400","505658","164122",2024-04-24,1,,99,3,2024-04-24 11:31:13,2024-04-24 11:31:13,"391",,"42412"
"792123","508439","165036",2024-04-19,2,,99,1,2024-04-19 12:44:01,2024-04-19 12:44:01,"391",,"42412"
"793457","508439","165036",2024-04-24,2,,99,3,2024-04-24 13:37:16,2024-04-24 13:37:16,"391",,"42412"
"793948","509219","121950",2024-04-24,,2,,1,2024-04-25 14:36:29,2024-04-25 14:37:12,"543",,"42412"
"835989","509219","121950",2024-09-10,,2,,3,2024-09-10 11:53:46,2024-09-10 11:53:46,"543",,"42412"
"796369","510137","35527",2024-05-02,,99,,1,2024-05-02 14:39:11,2024-05-02 14:39:11,"543",,"42412"
"841997","510137","35527",2024-09-26,,99,,3,2024-09-27 14:25:11,2024-09-27 14:25:11,"543",,"42412"
"801581","512401","166498",2024-05-20,,2,,1,2024-05-21 11:07:26,2024-05-28 08:45:24,"391",,"42412"
"832472","512401","166498",2024-08-28,,2,,3,2024-08-28 15:08:40,2024-08-28 15:08:40,"391",,"42412"
"806093","514238","166038",2024-06-05,,99,,1,2024-06-05 15:00:35,2024-06-05 15:03:48,"391",,"42412"
"838116","514238","166038",2024-09-16,,99,,3,2024-09-16 12:46:41,2024-10-21 13:43:53,"391",,"42412"
"812641","516953","168024",2024-06-27,2,,99,1,2024-06-28 14:27:43,2024-10-21 09:46:04,"862",,"42412"
"863137","516953","168024",2024-11-26,2,,99,3,2024-11-26 15:57:57,2024-11-26 15:57:57,"862",,"42412"
"827530","523134","108121",2024-08-13,,99,,1,2024-08-13 14:48:35,2024-08-13 15:07:45,"391",,"42412"
"859607","523134","108121",2024-11-18,,99,,3,2024-11-18 13:06:53,2024-11-18 13:06:53,"391",,"42412"
"833002","525389","169633",2024-08-30,2,,99,1,2024-08-30 12:37:44,2024-08-30 12:37:44,"391",,"42412"
"840693","525389","169633",2024-09-23,2,,99,3,2024-09-24 13:28:04,2024-09-24 13:28:04,"391",,"42412"
"834679","526022","115099",2024-09-05,,99,,1,2024-09-05 14:34:27,2024-09-06 11:55:36,"543",,"42412"
"851683","532353","173378",2024-10-23,,1,,1,2024-10-24 12:13:16,2024-10-24 12:13:16,"543",,"42412"
"868534","532353","173378",2024-12-13,,1,,3,2024-12-13 15:21:16,2024-12-13 15:21:16,"543",,"42412"
"856323","533999","170539",2024-11-07,,99,,1,2024-11-07 13:29:16,2024-11-07 13:29:16,"391",,"42412"
"863895","533999","170539",2024-11-27,,99,,3,2024-12-02 10:36:32,2024-12-02 10:36:32,"391",,"42412"
"859075","535080","160136",2024-11-13,,2,,1,2024-11-15 13:33:21,2024-11-15 13:45:54,"543",,"42412"
"867367","538381","175079",2024-12-10,,99,,1,2024-12-11 08:05:51,2024-12-11 08:05:51,"862",,"42412"
"531511","398292","125679",2022-01-18,,2,,1,2022-01-18 15:09:18,2022-04-14 10:11:08,"65",,"42412"
"616927","398292","125679",2022-09-26,,2,,3,2022-09-26 11:55:45,2022-09-26 11:55:45,"391",,"42412"
"550764","407186","128157",2022-03-10,,99,,1,2022-03-15 09:32:04,2024-03-13 10:33:23,"155",,"42412"
"637422","407186","128157",2022-11-22,,99,,3,2022-11-23 13:51:38,2022-11-23 13:51:38,"543",,"42412"
"558361","410373","57442",2022-03-29,,2,,1,2022-04-05 13:24:31,2022-04-05 13:26:59,"391",,"42412"
"588503","410373","57442",2022-07-01,,2,,3,2022-07-01 14:53:36,2022-07-01 14:53:36,"391",,"42412"
"641400","446661","142940",2022-12-05,,2,,1,2022-12-06 14:57:34,2022-12-06 14:57:34,"543",,"42412"
"693265","446661","142940",2023-05-26,,2,,3,2023-05-26 15:51:53,2023-05-26 15:55:17,"543",,"42412"
"643509","447588","142668",2022-12-13,,99,,1,2022-12-13 13:31:46,2022-12-13 13:31:46,"391",,"42412"
"728140","447588","142668",2023-09-21,,99,,3,2023-09-21 11:32:39,2023-09-21 11:32:39,"391",,"42412"
"689391","466110","146261",2023-05-12,,2,,1,2023-05-12 15:01:13,2023-05-12 15:01:13,"391",,"42412"
"692747","466110","146261",2023-05-24,,2,,3,2023-05-25 12:04:44,2023-05-25 12:04:44,"391",,"42412"
"698232","469767","151411",2023-06-13,,99,,1,2023-06-13 12:55:24,2023-08-30 11:20:14,"155",,"42412"
"772052","469767","151411",2024-02-12,,99,,3,2024-02-12 11:00:10,2024-02-12 11:00:10,"391",,"42412"
"698243","469772","151183",2023-06-14,,2,,1,2023-06-13 13:00:46,2023-08-30 11:23:04,"155",,"42412"
"703047","469772","151183",2023-06-29,,2,,3,2023-06-29 11:35:01,2023-06-29 11:35:01,"391",,"42412"
"708365","473976","115099",2023-07-18,,99,,1,2023-07-18 12:46:13,2023-07-18 12:46:13,"391",,"42412"
"733520","473976","115099",2023-10-09,,99,,3,2023-10-09 13:38:19,2023-10-09 13:38:19,"391",,"42412"
"724320","480786","150157",2023-09-08,,99,,1,2023-09-08 09:44:00,2023-09-08 09:44:00,"391",,"42412"
"730298","480786","150157",2023-09-28,,99,,3,2023-09-28 13:27:05,2023-09-28 13:27:05,"391",,"42412"
"775921","501706","161217",2024-02-26,,4,,1,2024-02-26 12:51:08,2024-09-12 11:02:45,"65",,"42412"
"813800","501706","161217",2024-07-02,,4,,3,2024-07-02 14:29:46,2024-07-02 14:32:11,"391",,"42412"
"776496","501932","160136",2024-02-22,,2,,1,2024-02-27 14:15:42,2024-03-21 08:42:47,"862",,"42412"
"797921","501932","160136",2024-05-08,,2,,3,2024-05-08 13:40:25,2024-05-08 13:40:25,"862",,"42412"
"783148","504749","159762",2024-03-20,,99,,1,2024-03-20 15:16:34,2024-03-20 15:16:34,"391",,"42412"
"814348","504749","159762",2024-07-05,,99,,3,2024-07-05 10:24:05,2024-07-05 10:24:05,"391",,"42412"
"785132","505567","120057",2024-03-27,,5,,1,2024-03-27 11:05:51,2024-09-12 11:03:24,"65",,"42412"
"787643","505567","120057",2024-04-04,,5,,3,2024-04-04 14:26:45,2024-04-04 14:26:45,"391",,"42412"
"790846","507850","157089",2024-03-19,,1,,1,2024-04-16 09:48:04,2024-04-16 11:06:22,"543",,"42412"
"799459","507850","157089",2024-05-10,,1,,3,2024-05-14 10:58:02,2024-05-14 10:58:02,"543",,"42412"
"795449","509788","163654",2024-04-30,,2,,1,2024-04-30 14:22:46,2024-10-15 09:57:13,"543",,"42412"
"799507","511495","161387",2024-05-13,,99,,1,2024-05-14 12:02:23,2024-05-30 14:31:55,"543",,"42412"
"812638","511495","161387",2024-06-28,,99,,3,2024-06-28 14:20:17,2024-06-28 14:20:17,"543",,"42412"
"832471","525184","166498",2024-08-28,,2,,1,2024-08-28 15:08:06,2024-08-28 15:08:06,"391",,"42412"
"838120","527334","166038",2024-09-16,,99,,1,2024-09-16 12:49:07,2024-09-16 12:49:07,"391",,"42412"
"854744","527334","166038",2024-11-04,,99,,3,2024-11-04 11:48:35,2024-11-04 11:48:35,"391",,"42412"
"838156","527352","170478",2024-09-16,,4,,1,2024-09-16 13:55:47,2024-10-08 10:02:40,"391",,"42412"
"845485","527352","170478",2024-10-08,,4,,3,2024-10-08 10:01:55,2024-10-08 10:39:09,"391",,"42412"
"859605","535285","108121",2024-11-18,,99,,1,2024-11-18 13:05:58,2024-11-18 13:05:58,"391",,"42412"
"869034","539062","174928",2024-12-16,,99,,1,2024-12-16 11:16:22,2024-12-16 11:16:22,"543",,"42412"
